26122654;41.18156;-8.621898;-0.1504805;0.7187538
26122655;41.18163;-8.621669;-0.1504765;0.7187551
26122656;41.18155;-8.621271;-0.1504696;0.7187536
26122657;41.18135;-8.621083;-0.1504663;0.7187501
26122658;41.18111;-8.621108;-0.1504667;0.7187459
26122659;41.18092;-8.62128;-0.1504697;0.7187425
26122665;41.17924;-8.622269;-0.150487;0.7187134
26122667;41.17986;-8.622005;-0.1504824;0.7187242
26122668;41.18023;-8.621749;-0.1504779;0.7187306
26122669;41.18054;-8.621345;-0.1504709;0.718736
26122670;41.18076;-8.620958;-0.1504641;0.7187397
26122672;41.18141;-8.620761;-0.1504607;0.7187513
26122673;41.1816;-8.621129;-0.1504671;0.7187545
26122674;41.18147;-8.620681;-0.1504593;0.7187522
26122675;41.18147;-8.620181;-0.1504505;0.7187522
26122676;41.18154;-8.619866;-0.150445;0.7187535
26122677;41.18201;-8.621868;-0.15048;0.7187617
26122678;41.18237;-8.622204;-0.1504858;0.7187679
26122679;41.18178;-8.622381;-0.1504889;0.7187577
26122680;41.18122;-8.622524;-0.1504914;0.7187479
26122681;41.18073;-8.622842;-0.150497;0.7187394
26122682;41.18042;-8.623297;-0.1505049;0.7187338
26122684;41.17841;-8.62256;-0.1504921;0.7186989
26122687;41.17875;-8.622753;-0.1504954;0.7187048
26122693;41.17982;-8.623949;-0.1505163;0.7187234
26122697;41.17992;-8.623983;-0.1505169;0.7187252
26122698;41.18008;-8.623898;-0.1505154;0.7187279
26122699;41.18013;-8.623793;-0.1505136;0.7187288
26122700;41.18028;-8.62272;-0.1504948;0.7187315
26122702;41.17994;-8.623465;-0.1505079;0.7187256
26122703;41.17961;-8.623492;-0.1505083;0.7187198
26122704;41.17942;-8.623314;-0.1505052;0.7187166
26122705;41.17934;-8.623014;-0.1505;0.7187151
26122706;41.17951;-8.622561;-0.1504921;0.7187181
26122707;41.17981;-8.622421;-0.1504896;0.7187234
26122708;41.1798;-8.625788;-0.1505484;0.7187231
26122709;41.17992;-8.624264;-0.1505218;0.7187253
26122712;41.18127;-8.620031;-0.1504479;0.7187487
26122713;41.17311;-8.59472;-0.1500062;0.7186064
26122714;41.17342;-8.594798;-0.1500075;0.7186117
26122715;41.1753;-8.593762;-0.1499895;0.7186445
26122716;41.17518;-8.594015;-0.1499939;0.7186425
26122717;41.17591;-8.593556;-0.1499858;0.7186552
26122718;41.17681;-8.593349;-0.1499822;0.7186709
26122719;41.1771;-8.593305;-0.1499815;0.718676
26122720;41.17999;-8.593001;-0.1499762;0.7187263
26122721;41.18055;-8.592943;-0.1499752;0.7187362
26122722;41.18153;-8.592938;-0.1499751;0.7187533
26122723;41.18218;-8.593025;-0.1499766;0.7187647
26122724;41.18289;-8.593184;-0.1499794;0.718777
26122725;41.18492;-8.59386;-0.1499911;0.7188125
26122781;41.18406;-8.593787;-0.1499899;0.7187974
26122782;41.1828;-8.593388;-0.1499829;0.7187755
26122783;41.18219;-8.593245;-0.1499804;0.7187647
26122784;41.18077;-8.593171;-0.1499791;0.71874
26122785;41.1803;-8.593175;-0.1499792;0.7187319
26122786;41.17962;-8.593248;-0.1499805;0.71872
26122787;41.17712;-8.593508;-0.149985;0.7186763
26122788;41.17683;-8.593552;-0.1499858;0.7186712
26122789;41.17591;-8.593761;-0.1499894;0.7186552
26122790;41.18677;-8.594677;-0.1500054;0.7188447
26122791;41.18762;-8.594905;-0.1500094;0.7188596
26122792;41.18838;-8.594941;-0.15001;0.7188728
26122793;41.18898;-8.594833;-0.1500081;0.7188833
26122794;41.18962;-8.594582;-0.1500037;0.7188944
26122848;41.18007;-8.624591;-0.1505275;0.7187278
60795248;41.16986;-8.637495;-0.1507527;0.7185496
90378707;41.15886;-8.628823;-0.1506014;0.7183577
90378710;41.15795;-8.630327;-0.1506276;0.7183417
90378711;41.15786;-8.630335;-0.1506278;0.7183401
90378713;41.15697;-8.629408;-0.1506116;0.7183247
90378715;41.15731;-8.628161;-0.1505898;0.7183305
90378716;41.15778;-8.627921;-0.1505856;0.7183387
111415443;41.16033;-8.643944;-0.1508653;0.7183833
111415445;41.16003;-8.642015;-0.1508316;0.7183781
111415446;41.15888;-8.635888;-0.1507247;0.7183579
111461666;41.15092;-8.635507;-0.150718;0.718219
111461672;41.15108;-8.63365;-0.1506856;0.7182218
111467271;41.14695;-8.632876;-0.1506721;0.7181498
111636738;41.17797;-8.655065;-0.1510594;0.7186912
111641067;41.18065;-8.649963;-0.1509703;0.7187379
111641069;41.17933;-8.652279;-0.1510108;0.7187149
111641070;41.17889;-8.653011;-0.1510235;0.7187073
111641071;41.17868;-8.653561;-0.1510331;0.7187036
111647989;41.17913;-8.652233;-0.15101;0.7187113
111647995;41.17877;-8.652868;-0.151021;0.7187051
111648002;41.17865;-8.653168;-0.1510263;0.7187031
111648004;41.17848;-8.653752;-0.1510365;0.7187001
111648502;41.17821;-8.654667;-0.1510524;0.7186953
111649091;41.17817;-8.654757;-0.151054;0.7186947
111799455;41.15828;-8.630221;-0.1506258;0.7183474
112594210;41.16452;-8.637241;-0.1507483;0.7184565
112594214;41.16473;-8.638167;-0.1507645;0.71846
112597463;41.17211;-8.622725;-0.1504949;0.7185889
112597479;41.17266;-8.62237;-0.1504887;0.7185985
112597480;41.1724;-8.622562;-0.1504921;0.718594
112597522;41.17143;-8.597262;-0.1500505;0.718577
112597525;41.17128;-8.597003;-0.150046;0.7185744
112597526;41.17099;-8.596692;-0.1500406;0.7185694
112597528;41.17102;-8.596047;-0.1500293;0.7185698
112597541;41.17119;-8.595987;-0.1500283;0.7185728
112597544;41.17103;-8.596249;-0.1500328;0.7185701
112597546;41.17113;-8.59671;-0.1500409;0.7185718
112597547;41.17148;-8.596775;-0.150042;0.7185779
112599861;41.17228;-8.622318;-0.1504878;0.7185917
112599903;41.17228;-8.622954;-0.1504989;0.7185917
112599904;41.17238;-8.62336;-0.150506;0.7185935
112599906;41.17268;-8.623595;-0.1505101;0.7185988
112599907;41.173;-8.623503;-0.1505085;0.7186044
112613531;41.18222;-8.646848;-0.150916;0.7187653
112613532;41.18261;-8.646145;-0.1509037;0.7187721
112613533;41.18413;-8.642933;-0.1508476;0.7187986
112613538;41.18422;-8.642678;-0.1508432;0.7188002
112613540;41.18426;-8.642369;-0.1508378;0.718801
112613542;41.18425;-8.642054;-0.1508323;0.7188008
112613546;41.18415;-8.641681;-0.1508258;0.7187989
112613556;41.17921;-8.632814;-0.150671;0.7187127
112613557;41.17912;-8.632622;-0.1506677;0.7187112
112613558;41.17909;-8.632429;-0.1506643;0.7187107
112613559;41.1791;-8.632188;-0.1506601;0.7187109
112613564;41.17962;-8.627315;-0.150575;0.71872
112613566;41.18008;-8.62368;-0.1505116;0.7187279
112613567;41.18032;-8.62259;-0.1504926;0.7187321
112613570;41.18042;-8.622195;-0.1504857;0.718734
112613574;41.1809;-8.62087;-0.1504626;0.7187423
112613581;41.18275;-8.61725;-0.1503994;0.7187747
112613584;41.18316;-8.613445;-0.150333;0.7187817
112613586;41.18324;-8.612714;-0.1503202;0.7187832
112613587;41.18331;-8.61248;-0.1503161;0.7187843
112613588;41.18341;-8.612226;-0.1503117;0.7187861
112613589;41.18375;-8.611374;-0.1502968;0.718792
112613590;41.1844;-8.609694;-0.1502675;0.7188034
112613592;41.18444;-8.609547;-0.1502649;0.7188042
112613593;41.1846;-8.608741;-0.1502509;0.7188069
112613594;41.18464;-8.608341;-0.1502439;0.7188075
112613595;41.18462;-8.607833;-0.150235;0.7188073
112613596;41.1846;-8.607355;-0.1502267;0.7188068
112613597;41.18451;-8.606876;-0.1502183;0.7188053
112613598;41.18422;-8.605578;-0.1501957;0.7188002
112613600;41.18383;-8.60378;-0.1501643;0.7187935
112613601;41.18373;-8.603294;-0.1501558;0.7187918
112613602;41.18329;-8.601301;-0.150121;0.718784
112613603;41.18244;-8.598184;-0.1500666;0.7187692
112613604;41.18178;-8.595735;-0.1500239;0.7187577
112613605;41.18143;-8.594648;-0.1500049;0.7187515
112613606;41.18102;-8.593636;-0.1499872;0.7187445
112613608;41.18059;-8.592617;-0.1499695;0.7187368
112613609;41.18007;-8.591228;-0.1499452;0.7187277
112613610;41.1799;-8.590665;-0.1499354;0.7187249
112613611;41.17974;-8.589876;-0.1499216;0.718722
112613612;41.17966;-8.589255;-0.1499108;0.7187207
112627996;41.18224;-8.618578;-0.1504226;0.7187657
112627997;41.18179;-8.619308;-0.1504353;0.7187577
112627998;41.18141;-8.619991;-0.1504472;0.7187511
112627999;41.18087;-8.621227;-0.1504688;0.7187418
112628000;41.18066;-8.621902;-0.1504806;0.7187381
112628001;41.18055;-8.622285;-0.1504873;0.7187361
112628005;41.18043;-8.622694;-0.1504944;0.7187341
112628006;41.17986;-8.626829;-0.1505666;0.7187241
112628010;41.17928;-8.632215;-0.1506606;0.7187141
112628012;41.17928;-8.632421;-0.1506642;0.7187139
